Titre de l'image,Sujets,0,1,2,3,4,5,6,7,8
tt0093407.jpg,"['anorew', 'jai', 'gertz', 'downey', 'jr', 'hy']",Robert,Junior,five,,,,,,
tt0093822.jpg,"['gage', '“', 'kuig', 'ees', 'comedy', 'beliee', 'l']",pot,hunter,electrical_engineering,comedy,beyond,,,,
tt0094142.jpg,[],,,,,,,,,
tt0093177.jpg,[],,,,,,,,,
tt0093605.jpg,"['ray', '»']",beam,day,,,,,,,
tt0093771.jpg,[],,,,,,,,,
tt0093567.jpg,"['sehaats', 'al', 'ie', 'yt', 'ut']",aluminum,Internet_Explorer,Greenwich_Mean_Time,,,,,,
tt0094208.jpg,"['bace', 'passion', 'apart', 'peter', 'coyote', 'greta', 'scacchi', 'jamie', 'lee', 'curtis', 'peter', 'claudia', 'cardinale']",Peter,never,meet,passion,buzzword,support,apart,,
tt0093215.jpg,"['io', 'ft', 'purs']",Io,foot,rut,,,,,,
tt0093565.jpg,['mgonstruck'],,,,,,,,,
tt0093217.jpg,[],,,,,,,,,
tt0092690.jpg,[],,,,,,,,,
tt0094008.jpg,[],,,,,,,,,
tt0093773.jpg,[],,,,,,,,,
tt0094034.jpg,['steele'],Steele,cerium,,,,,,,
tt0094020.jpg,"['winona', 'ryder', '‘', 'asovrobaris']",,,,,,,,,
tt0093940.jpg,[],,,,,,,,,
tt0093175.jpg,['shelley'],Shelley,hanker,,,,,,,
tt0094140.jpg,[],,,,,,,,,
tt0093405.jpg,"['world', 'hands']",universe,safe,hands,,,,,,
tt0093389.jpg,['emperor'],stopping_point,emperor,,,,,,,
tt0094155.jpg,['edition'],special,edition,wrest,,,,,,
tt0093148.jpg,[],,,,,,,,,
tt0094169.jpg,"['oneal', 'isabella', 'rossellini', '‘', 'yoah', 'move', 'guys', '_//|', 'jl', 'tacts', 'mrs']",Isabella,prohibition,,,,,,,
tt0093969.jpg,['ce'],cerium,,,,,,,,
tt0094021.jpg,[],,,,,,,,,
tt0094035.jpg,"['kk', '\\sfuther']",,,,,,,,,
tt0092646.jpg,"['juue', 'jerr', 'glenda', 'tom', 'crimistopnice', 'hagerty', 'goldblum', 'jackson', 'conti', 'guest', 'film', 'robert', 'altm', 'buyond', 'th', 'era', 'py']",Tom,Jackson,guest,,,,,,
tt0094293.jpg,"['<', '”', '.\\', 'rutger', 'hauer', 'taut', 'thriller', 'spellbinding', '”']",four,desire,,,,,,,
tt0093067.jpg,"['norma', 'robert', 'aleandro—', 'loggia', 'truestory', 'mind', 'hntatons']",fifty-four,Norma,Robert,loggia,mind,,,,
tt0093073.jpg,[],,,,,,,,,
tt0094318.jpg,[],,,,,,,,,
tt0093477.jpg,[],,,,,,,,,
tt0092796.jpg,[],,,,,,,,,
tt0092967.jpg,[],,,,,,,,,
tt0093476.jpg,['¥|shredy'],,,,,,,,,
tt0094331.jpg,[],,,,,,,,,
tt0093660.jpg,[],,,,,,,,,
tt0093648.jpg,[],,,,,,,,,
tt0093072.jpg,[],,,,,,,,,
tt0093714.jpg,[],,,,,,,,,
tt0092608.jpg,[],,,,,,,,,
tt0093058.jpg,"['stanley', 'kubriok', 'sl', 'moa', 'iin', 'woe', 'va', 'su', 'sas', '[', 'eon', 'mara', 'hes', 'sc', '°']",Stanley,zero,Shining_Path,moa,suffering,Virginia,,,
tt0093886.jpg,"['|', 'masterpiece']",masterpiece,twenty-two,,,,,,,
tt0091707.jpg,"['tapes', 'wane', 'te']",approach,back,tape,United_States_Secret_Service,ebb,tellurium,,,
tt0092965.jpg,[],,,,,,,,,
tt0094332.jpg,[],,,,,,,,,
tt0094118.jpg,[],,,,,,,,,
tt0093105.jpg,[],,,,,,,,,
tt0092804.jpg,"['ieee', 'oe', 'sai', 'bey', 'ene', '=h', 'wr']",two,bey,east_northeast,,,,,,
tt0094291.jpg,"['michael', 'douglas', '’', 'daryl', 'hannah', '‘', 'wall', 'street', 'nm']",Michael,Douglas,shininess,wall,street,,,,
tt0093277.jpg,"['nominerad', 'till', 'osc', 'jack', 'nicholson', 'meryl', 'ironweed', 'sano', 'es', 'ae']",till,jack,Streep,ironweed,,,,,
tt0092627.jpg,"['bedroom', 'window']",bedroom,window,,,,,,,
tt0093539.jpg,[],,,,,,,,,
tt0093075.jpg,"['pray', 'snot']",pray,snob,late,,,,,,
tt0093854.jpg,[],,,,,,,,,
tt0092974.jpg,[],,,,,,,,,
tt0092948.jpg,"['eddie', 'murphy']",potato,,,,,,,,
tt0092034.jpg,[],,,,,,,,,
tt0092752.jpg,[],,,,,,,,,
tt0094082.jpg,"['suspec', 'g']",gram,,,,,,,,
tt0092632.jpg,"['‘', 'nothing', 'stop', 'noone', 'help', 'vou', 'hey']",nothing,stop,aid,know,,,,,
tt0093276.jpg,"['aco', 'enon', '=', '‘']",curse,,,,,,,,
tt0092618.jpg,"['mickey', 'rourke', 'faye', 'dunaway']",Paddy,,,,,,,,
tt0093260.jpg,[],,,,,,,,,
tt0093512.jpg,[],,,,,,,,,
tt0093664.jpg,"['marcello', 'mastroianni', '«', 'ciornie', 'wr', 'michalkov']",,,,,,,,,
tt0093894.jpg,[],,,,,,,,,
tt0092546.jpg,[],,,,,,,,,
tt0093658.jpg,"['—', 'oo', '=', 'ni', '=', 'g', 'hlm', 'ino', 'hani']",nickel,gram,,,,,,,
tt0093857.jpg,[],,,,,,,,,
tt0092585.jpg,[],,,,,,,,,
tt0094321.jpg,[],,,,,,,,,
tt0092751.jpg,[],,,,,,,,,
tt0093467.jpg,"['gd', 'babes', 'soy', 'area', 'ine']",archive,soman,baby,soy,,,,,
tt0093881.jpg,"['god', 'ways', 'man', 'donald', 'sutherland', 'charles']",plant,God,cryptic,ways,man,deadly,Sutherland,,
tt0094056.jpg,['street'],street,smart,,,,,,,
tt0092802.jpg,[],,,,,,,,,
tt0093507.jpg,[],,,,,,,,,
tt0093278.jpg,"['aan', 'hoffman']",Hoffman,,,,,,,,
tt0093913.jpg,[],,,,,,,,,
tt0093654.jpg,[],,,,,,,,,
tt0093898.jpg,"['hee', '»', 'rein', 'tag', 'hey', 'sre']",rein,tag,terrestrial_time,,,,,,
tt0093640.jpg,[],,,,,,,,,
tt0094304.jpg,[],,,,,,,,,
tt0092563.jpg,['edition'],special,edition,,,,,,,
tt0094072.jpg,"['%', '‘', '\\we\\']",one,,,,,,,,
tt0092615.jpg,[],,,,,,,,,
tt0093509.jpg,[],,,,,,,,,
tt0093253.jpg,[],,,,,,,,,
tt0090570.jpg,"['snc', 'hopkins', '|', '*', 'cross', 'road']",Hopkins,char,cross,road,,,,,
tt0093737.jpg,"['downey', 'jr']",mollie,Robert,Junior,,,,,,
tt0093051.jpg,['means'],acquiring,top,means,working,like,,,,
tt0093870.jpg,[],,,,,,,,,
tt0093483.jpg,[],,,,,,,,,
tt0092548.jpg,[],,,,,,,,,
tt0093093.jpg,[],,,,,,,,,
tt0093044.jpg,[],digitally,,,,,,,,
tt0094071.jpg,[],,,,,,,,,
tt0092809.jpg,"['bite', 'pp', '‘', 'pe']",bite,pe,,,,,,,
tt0093493.jpg,"['guys', 'luck']",guy,fortune,,,,,,,
tt0092798.jpg,[],,,,,,,,,
tt0092767.jpg,"['grad', 'davis', 'sharon', 'stone', 'adam', 'col', 'tee', 'li', 'e', '»', '>', '=', 'r', 'iv', 'r', 'rc', 'pv', ']']",roentgen,grad,Davys,rock,Adam,ant,col,,
tt0092997.jpg,[],,,,,,,,,
tt0093690.jpg,"['bette', 'midler', '’']",,,,,,,,,
tt0091859.jpg,[],,,,,,,,,
tt0094074.jpg,[],,,,,,,,,
tt0093727.jpg,[],,,,,,,,,
tt0092834.jpg,"['jim', 'bs', '“', 'marry', 'princess', 'hes', 'wilh', 'anange']",Bachelor_of_Science,marry,princess,put_option,helium,love,,,
tt0092605.jpg,[],,,,,,,,,
tt0092822.jpg,[],,,,,,,,,
tt0094089.jpg,"['swimmit', 'odia', 'jonathan', 'picture', 'meless']",Cam,Jonathan,picture,Meles,classic,,,,
tt0093137.jpg,[],,,,,,,,,
tt0093692.jpg,"['stallone', 'overihetop', '|']",,,,,,,,,
tt0094315.jpg,"['lindsay', 'anderson', '“', 'weele', 'swells']",Lindsay,Anderson,swell,,,,,,
tt0092758.jpg,[],,,,,,,,,
tt0093693.jpg,"['goldie', 'twn', 'kurt']",Russell,overboard,,,,,,,
tt0093042.jpg,"['hanna', 'schygulla', 'deborah', 'harry', ""outrageous'women"", 'york', 'city']",harass,Baldwin,two,turn,,,,,
tt0092638.jpg,"['que', 'dierep', 'benji']",hunt,,,,,,,,
tt0093596.jpg,"['jeff', 'bridges', 'ts', 'ne']",Bridges,rake,tear,thymine,neon,,,,
tt0093743.jpg,[],,,,,,,,,
tt0093970.jpg,['pm'],autopsy,,,,,,,,
tt0093780.jpg,[],,,,,,,,,
tt0093145.jpg,"['=|', 'peter', 'akind']",Peter,one,million,three,,,,,
tt0093186.jpg,[],,,,,,,,,
tt0093409.jpg,"['movie', 'end', '”']",movie,thrill,beginning,end,,,,,
tt0092717.jpg,[],,,,,,,,,
tt0093347.jpg,[],,,,,,,,,
tt0092925.jpg,[],,,,,,,,,
tt0093756.jpg,[],,,,,,,,,
tt0091343.jpg,[],,,,,,,,,
tt0092890.jpg,[],,,,,,,,,
tt0093185.jpg,[],,,,,,,,,
tt0093378.jpg,[],,,,,,,,,
tt0093437.jpg,['boys'],doomed,male_child,,,,,,,
tt0093966.jpg,[],,,,,,,,,
tt0094012.jpg,"['alam', 'rel', 'ot', 'ors', 'ws', 'pl']",Nevada,Army_Intelligence,electrical_engineering,Oregon,argon,tungsten,,,
tt0094006.jpg,[],,,,,,,,,
tt0093225.jpg,[],,,,,,,,,
tt0093231.jpg,"['classics', 'deal', '..', 'pay', 'elson', 'levire', 'morse', 'gd']",Crown,International,classics,make,Satan,deal,,,
tt0090738.jpg,"['sue', 'mares', '£3']",Sue,mare,killing,,,,,,
tt0093209.jpg,"['hope', 'glory']",hope,glory,,,,,,,
tt0092842.jpg,[],,,,,,,,,
tt0093779.jpg,[],,,,,,,,,
tt0093143.jpg,"['warner', '’', '“', 'bros', 'wy']",Warner,Wyoming,,,,,,,
tt0092513.jpg,[],,,,,,,,,
tt0092710.jpg,[],,,,,,,,,
tt0093778.jpg,[],,,,,,,,,
tt0093036.jpg,[],,,,,,,,,
tt0092843.jpg,"['work', 'cast', 'eet', 'ashes', 'sara', 'huston', 'mccann', 'vn', 'film', 'john', 'huston']",Huston,work,one,nest,cast,ash,gram,,
tt0092857.jpg,[],,,,,,,,,
tt0093220.jpg,"['ars', 'jonathan', 'royal', 'larpark', 'jobe', '“', 'stark', 'dano', 'linooin', 'ratzenberger', 'weirder', '=']",argon,Jonathan,royal,gross,blunt,,,,
tt0092666.jpg,"['ki', 'bruce', 'wls']",four,wee,qi,BASIC,Bruce,,,,
tt0092699.jpg,[],,,,,,,,,
tt0093626.jpg,[],,,,,,,,,
tt0093418.jpg,"['father', 'son']",father,like,son,,,,,,
tt0093828.jpg,[],,,,,,,,,
tt0091756.jpg,[],,,,,,,,,
tt0092854.jpg,"['rato', 'sonnnn', 'dayer', 'pacula', ""dishunua'"", 'job', 'vendetta']",Delaware,,,,,,,,
tt0092897.jpg,[],,,,,,,,,
tt0093223.jpg,[],,,,,,,,,
tt0080520.jpg,[],,,,,,,,,
tt0080736.jpg,"['ount', 'bonn', 'sacer', 'aeal']",Bonn,,,,,,,,
tt0081414.jpg,['ves'],degree_Fahrenheit,,,,,,,,
tt0081777.jpg,[],,,,,,,,,
tt0080469.jpg,"['glass', 'aie', 'ba', 'ee', '|', 'bd', 'fis']",yes,glass,barium,electrical_engineering,Bachelor_of_Divinity,,,,
tt0080455.jpg,"['byd', 'widescreen']",,,,,,,,,
tt0081207.jpg,"['bn', 'family', 'feature', 'giz', 'hiwerenc', 'goren', 'dion']",family,feature,,,,,,,
tt0081398.jpg,[],,,,,,,,,
tt0081159.jpg,[],,,,,,,,,
tt0081748.jpg,"['bill', 'boyle']",bill,Murray,Boyle,,,,,,
tt0080442.jpg,[],,,,,,,,,
tt0081562.jpg,"['gene', 'richard', 'pryor']",gene,Wilder,,,,,,,
tt0080907.jpg,[],,,,,,,,,
tt0080913.jpg,"['pre', 'mae']",,,,,,,,,
tt0080724.jpg,"['=', '|', 'eat']",eat,,,,,,,,
tt0080678.jpg,"['anthony', 'doeene', 'joun', 'ban']",Antony,injury,elephant,prohibition,,,,,
tt0080888.jpg,[],,,,,,,,,
tt0080863.jpg,[],,,,,,,,,
tt0081758.jpg,[],,,,,,,,,
tt0080453.jpg,[],,,,,,,,,
tt0081759.jpg,[],,,,,,,,,
tt0080731.jpg,[],,,,,,,,,
tt0081375.jpg,"['fe', 'sey', 'judy', 'benin', 'ie']",iron,laugh,Benin,join,Internet_Explorer,,,,
tt0081163.jpg,[],,,,,,,,,
tt0081439.jpg,[],,,,,,,,,
tt0080684.jpg,"['star', 'wars']",star,war,saga,continue,,,,,
tt0080487.jpg,[],,,,,,,,,
tt0080861.jpg,[],yes,,,,,,,,
tt0081259.jpg,"['nina', 'masters', 'terror', 'adit', 'stilexist']",Nina,unholy,Masters,panic,adit,,,,
tt0080437.jpg,"['cannes', 'classics', 'sa']",Cannes,classics,one,Ted,SA,,,,
tt0079285.jpg,[],,,,,,,,,
tt0080634.jpg,[],,,,,,,,,
tt0080754.jpg,"['ronmure', '‘', 'ooeur', 'oe', 'peta']",,,,,,,,,
tt0080556.jpg,[],,,,,,,,,
tt0080756.jpg,[],,,,,,,,,
tt0081528.jpg,"['hoddavis', 'allen', 'janes', 'parker']",Allen,Parker,,,,,,,
tt0081071.jpg,[],,,,,,,,,
tt0081529.jpg,[],,,,,,,,,
tt0080569.jpg,[],,,,,,,,,
tt0081698.jpg,[],,,,,,,,,
tt0080948.jpg,[],,,,,,,,,
tt0080790.jpg,[],,,,,,,,,
tt0081505.jpg,[],,,,,,,,,
tt0081060.jpg,"['let', 'mle', 'fool']",seven,Lashkar-e-Taiba,fool,,,,,,
tt0080975.jpg,[],,,,,,,,,
tt0080550.jpg,[],,,,,,,,,
tt0081063.jpg,[],,,,,,,,,
tt0081249.jpg,"['berore', 'gun', 'stan', 'fl', 'cle', 'toer']",bare,gun,auld,Florida,,,,,
tt0080745.jpg,"['feathqine', 'msie', 'dean', 'ta', 'wipy', 'cnme', 'flach', 'h']",pet,dean,tantalum,,,,,,
tt0080402.jpg,['penman'],scribe,awakening,,,,,,,
tt0080365.jpg,[],,,,,,,,,
tt0081480.jpg,"['chevy', 'chase', 'goldie', 'hawn', 'crames', 'simon', '’', 'op', 'times']",harass,pursuit,jam,Simon,look,,,,
tt0080749.jpg,[],,,,,,,,,
tt0081696.jpg,"['days', 'nights']",difficult,hat,days,barrelhouse,night,,,,
tt0080549.jpg,[],,,,,,,,,
tt0081044.jpg,[],,,,,,,,,
tt0081534.jpg,"['fantasy', 'obsession', 'time', 'find']",beyond,fantasy,compulsion,time,discovery,,,,
tt0080979.jpg,[],,,,,,,,,
tt0081656.jpg,[],,,,,,,,,
tt0080377.jpg,"['clint', 'eastwood', 'collection']",collection,,,,,,,,
tt0080808.jpg,[],,,,,,,,,
tt0081280.jpg,[],,,,,,,,,
tt0080798.jpg,"['cla', 'oria']",,,,,,,,,
tt0081269.jpg,"['chase', 'benji']",pursuit,,,,,,,,
tt0081080.jpg,['couples'],love,couple,,,,,,,
tt0080360.jpg,[],,,,,,,,,
tt0081283.jpg,['people'],people,,,,,,,,
tt0081268.jpg,"['lord', '~', '“', 'movie', 'lo', 'movie']",another,movie,Godhead,state,,,,,
tt0079302.jpg,"['douglas', 'nancy', 'vincentgardena']",gall,Douglas,Nancy,Allen,,,,,
tt0081485.jpg,[],,,,,,,,,
tt0081334.jpg,[],,,,,,,,,
tt0081353.jpg,"['shelley', 'wittiains', 'sailor', 'man', 'spinach']",Shelley,sailor,man,spinach,,,,,
tt0080850.jpg,[],,,,,,,,,
tt0080461.jpg,"['essen', 'eeruaa']",Essen,,,,,,,,
tt0081031.jpg,[],,,,,,,,,
tt0080474.jpg,"['robert', 'redford', '“', 'brubaker™']",Robert,Redford,,,,,,,
tt0081554.jpg,[],,,,,,,,,
tt0081568.jpg,"['ie', 'stunt', 'man']",Internet_Explorer,stunt,man,,,,,,
tt0081150.jpg,[],,,,,,,,,
tt0080500.jpg,['cprny'],,,,,,,,,
tt0081032.jpg,[],,,,,,,,,
tt0080339.jpg,"['hay', 'ge', 'fal', 'rn', 'pss', 'ss', '|', 'eet', 'eur', 'dls', 'hs']",hay,germanium,radon,postscript,United_States_Secret_Service,,,,
tt0080661.jpg,"['brian', 'master', 'macabre', 'fashion', '~-inmurder']",Delaware,maestro,ghastly,invite,screening,latest,manner,,
tt0081184.jpg,"['inis', 'hell', 'rie', 'sos', '=']",check,easy,hell,erase,SOS,,,,
tt0081625.jpg,[],,,,,,,,,
tt0081433.jpg,[],,,,,,,,,
tt0080739.jpg,['years'],United_States,four,old_age,,,,,,
tt0080881.jpg,['hotnweap'],,,,,,,,,
tt0081235.jpg,[],,,,,,,,,
tt0081751.jpg,[],,,,,,,,,
tt0080472.jpg,"['ay', 'f', 'sunogay', 'z', ""at's"", 'wi']",degree_Fahrenheit,omega,Wisconsin,,,,,,
tt0081383.jpg,"['jamie', 'lee', 'curtis']",Lee,Curtis,,,,,,,
tt0080855.jpg,"['niddedel', 'canis']",monster,Canis,,,,,,,
tt0081747.jpg,[],,,,,,,,,
tt0080868.jpg,[],,,,,,,,,
tt0080854.jpg,[],,,,,,,,,
tt0098347.jpg,[],,,,,,,,,
tt0098384.jpg,"['olympia', 'julia', 'field', 'parton', 'mmclaine', 'hannah', 'robeiets', 'tn', 'orien', 'opin', 'oee', 'ihe', 'mera', 'ts', 'ea', 'wee', 'sue', 'snl', '==', 'ms']",Ea,wisecrack,punctually,Olympia,field,,,,
tt0097262.jpg,[],,,,,,,,,
tt0097276.jpg,[],,,,,,,,,
tt0097289.jpg,[],,,,,,,,,
tt0097458.jpg,[],,,,,,,,,
tt0100254.jpg,"['ee', 'wy', 'aoe', 'aa', 'ae', 'eas']",electrical_engineering,Wyoming,aa,Emergency_Alert_System,einsteinium,,,,
tt0097100.jpg,[],,,,,,,,,
tt0098554.jpg,"['john', 'hughes', 'john', 'candy']",toilet,Hughes,fit,candy,,,,,
tt0097883.jpg,"['people', 'flight', '/are', 'land', 'years']",people,flight,thirty-five,land,thousand,old_age,plan,,
tt0097507.jpg,"['pul', 'ly', 'clr', 'aws']",pul,,,,,,,,
tt0096976.jpg,[],,,,,,,,,
tt0097659.jpg,[],,,,,,,,,
tt0098230.jpg,"['esos', 'ar', 'rude', 'marin', '+', 'eric', 'roberts']",argon,back,monster,ill-mannered,awakening,,,,
tt0097116.jpg,"['teo', 'isapella', 'wituam', 'danson', 'rossellini', 'youn', 'petersen']",,,,,,,,,
tt0097670.jpg,"['pronsonss', 'bint', 'sue']",forbid,Sue,,,,,,,
tt0098219.jpg,"['story', 'acount', 'dkctatorship', 'tndreds', 'tsa']",narrative,powerfully,explicit,three,massacre,torment,Transportation_Security_Administration,,
tt0097880.jpg,[],,,,,,,,,
tt0097499.jpg,[],,,,,,,,,
tt0096787.jpg,"['dogs', 'heaven', 'f', 'ta', 'ie', 'land', 'ti']",Ali,dog,Eden,degree_Fahrenheit,secret,American,,,
tt0097314.jpg,[],,,,,,,,,
tt0097328.jpg,"['connery', 'hoffman', 'broderick', 'fam', 'iy', 'b', 'za', 'sg', 'pi']",Hoffman,bacillus,seaborgium,pi,,,,,
tt0098184.jpg,"['s|', 'rs', 'fy', 'judd', 'nelson']",three,roentgen,Nelson,,,,,,
tt0095311.jpg,[],,,,,,,,,
tt0098635.jpg,[],,,,,,,,,
tt0098153.jpg,[],,,,,,,,,
tt0098621.jpg,"['cdoition', 'otitas', '”', 'pr', 'fc', 'aid']",special,Thai,praseodymium,,,,,,
tt0097937.jpg,[],,,,,,,,,
tt0098382.jpg,[],,,,,,,,,
tt0098625.jpg,[],,,,,,,,,
tt0098631.jpg,[],,,,,,,,,
tt0096754.jpg,[],,,,,,,,,
tt0098546.jpg,[],,,,,,,,,
tt0098022.jpg,[],,,,,,,,,
tt0096769.jpg,"['pafter', 'iuouiar', 'iil', 'fi', '~', 'id', 'fi', 'ei', 'val', 'ee', 'hag', 'tof', 'bini']",Idaho,four,,,,,,,
tt0098383.jpg,['|='],five,stay,together,,,,,,
tt0096804.jpg,[],,,,,,,,,
tt0096794.jpg,[],,,,,,,,,
tt0095289.jpg,[],,,,,,,,,
tt0098222.jpg,[],,,,,,,,,
tt0097138.jpg,[],,,,,,,,,
tt0097892.jpg,"['tim', 'robbins', 'bee', 'miss', 'f.', '‘', 'scott', '‘', 'steene', '‘', '=']",holly,hunter,Robbins,bee,girl,Scott,,,
tt0097662.jpg,[],,,,,,,,,
tt0097474.jpg,['ee'],electrical_engineering,,,,,,,,
tt0098627.jpg,"['pye', 'vk']",Nike,,,,,,,,
tt0097500.jpg,['tom'],Tom,eight,,,,,,,
tt0098343.jpg,"['john', 'ritter', 'blake', 'edwards']",toilet,tungsten,Blake,Edwards,,,,,
tt0097981.jpg,[],,,,,,,,,
tt0098330.jpg,"['ea', 'udges', 'donor', 'renae', 'life', 'magi']",Ea,donor,Arthur,life,,,,,
tt0098442.jpg,[],,,,,,,,,
tt0097567.jpg,"['li', 'aaa', 'immediate']",lithium,abdominal_aortic_aneurysm,immediate,,,,,,
tt0098536.jpg,[],,,,,,,,,
tt0097162.jpg,"['“', 'trio', 'smacaim', 'fear', 'cg', 'tits', 'yg', 'lpl', 'ae', 'cre']",three,fear,breast,degree_Fahrenheit,,,,,
tt0098084.jpg,[],,,,,,,,,
tt0097770.jpg,[],,,,,,,,,
tt0098319.jpg,['valentine'],valentine,,,,,,,,
tt0097758.jpg,['howiemandel'],,,,,,,,,
tt0097570.jpg,[],,,,,,,,,
tt0097216.jpg,[],,,,,,,,,
tt0097438.jpg,[],,,,,,,,,
tt0098051.jpg,[],,,,,,,,,
tt0097613.jpg,[],,,,,,,,,
tt0097607.jpg,['jacknife'],,,,,,,,,
tt0094871.jpg,[],,,,,,,,,
tt0098093.jpg,[],,,,,,,,,
tt0097388.jpg,[],,,,,,,,,
tt0096928.jpg,[],,,,,,,,,
tt0096874.jpg,[],,,,,,,,,
tt0097940.jpg,"['youn', 'kuddh', '*', 'masatoshi', 'nagase', 'smi', 'jay', '~', 'clit', 'mil', '«', 'tom', 'buscemi', '*', '~', 'pad', 'sm', 'aits']",Jay,,,,,,,,
tt0098454.jpg,[],,,,,,,,,
tt0097987.jpg,"['hol', 'barr', 'rina', 'ref', 'rules']",hull,referee,rule,,,,,,
tt0098068.jpg,"['p', 'nametorterror', '..']",phosphorus,there,afresh,,,,,,
tt0098097.jpg,"['clint', 'eastwood', '|', 'bernadette', 'peters']",Peter,,,,,,,,
tt0097165.jpg,[],,,,,,,,,
tt0098524.jpg,[],,,,,,,,,
tt0098519.jpg,[],,,,,,,,,
tt0096246.jpg,[],,,,,,,,,
tt0096911.jpg,[],,,,,,,,,
tt0097428.jpg,"['wou', 'gh\\/stbusters', 'june']",June,sixteen,,,,,,,
tt0097372.jpg,[],,,,,,,,,
tt0097366.jpg,"['heth', 'tives', 'g']",heth,iron,selenium,gram,,,,,
tt0098453.jpg,[],,,,,,,,,
tt0098335.jpg,[],,,,,,,,,
tt0098309.jpg,"['%', '’', '\\', 'ds', '.e']",three,immunoglobulin,darmstadtium,germanium,,,,,
tt0097576.jpg,"['tem', 'bak', 'anodusine', 'hesbringng', 'hsdin']",,,,,,,,,
tt0098645.jpg,[],,,,,,,,,
tt0096734.jpg,"['tom', 'hanks']",Tom,Hanks,,,,,,,
tt0096913.jpg,[],,,,,,,,,
tt0097166.jpg,"['borris', 'cop', 'jusea', 'cue', 'iesawar']",zero,four,nitrogen,one,bull,safe,,,
tt0098282.jpg,[],,,,,,,,,
tt0098283.jpg,[],,,,,,,,,
tt0098724.jpg,['videotape'],videotape,,,,,,,,
tt0098678.jpg,[],,,,,,,,,
tt0097239.jpg,"['miss', 'aid']",drive,girl,aid,,,,,,
tt0097211.jpg,[],,,,,,,,,
tt0098308.jpg,[],,,,,,,,,
tt0098320.jpg,['shodker'],,,,,,,,,
tt0097778.jpg,[],talk,,,,,,,,
tt0097368.jpg,[],,,,,,,,,
tt0098067.jpg,[],,,,,,,,,
tt0098503.jpg,[],,,,,,,,,
tt0097142.jpg,[],,,,,,,,,
tt0098502.jpg,"['ts', 'aspiration', 'mew', 'york', 'pos', 'fcivve', 'rg', 'ratediedition|']",thymine,higher,aspiration,meow,York,polonium,,,
tt0098258.jpg,"['gi', 'ay', 'joba', 'cosace', 'fmesiye_', 'maney']",allyl,internet,gilbert,,,,,,
tt0097235.jpg,[],,,,,,,,,
tt0098660.jpg,[],,,,,,,,,
tt0096895.jpg,"['inighousonea', 'keaton']",Keaton,,,,,,,,
tt0098112.jpg,[],,,,,,,,,
tt0097790.jpg,"['getodntom', 'gratsreaar', 'rataneae', 'mestoalay', 'sia', 'a\\']",,,,,,,,,
tt0097579.jpg,[],,,,,,,,,
tt0098528.jpg,"['annabella', 'scio', 'eldard']",true,nitrogen,,,,,,,
tt0097815.jpg,"['collection', 'ts', 'pilley']",collection,thymine,liter,nine,,,,,
tt0098273.jpg,[],,,,,,,,,
tt0097626.jpg,[],,,,,,,,,
tt0097424.jpg,[],,,,,,,,,
tt0096869.jpg,[],,,,,,,,,
tt0098663.jpg,"['aaa', 'agg', 'oy']",abdominal_aortic_aneurysm,coupling,,,,,,,
tt0097236.jpg,"['iason', 'robards', 'piper', 'laurie', 'meredith', 'salenger', 'wae', 'harry', 'stanton', 'oe', 'corey', 'hain', 'dreamt', 'ream']",piper,Meredith,,,,,,,
tt0098105.jpg,['polie'],aba,six,,,,,,,
tt0097756.jpg,[],,,,,,,,,
tt0097742.jpg,[],,,,,,,,,
tt0098471.jpg,[],,,,,,,,,
tt0097971.jpg,[],,,,,,,,,
tt0097965.jpg,"['/', '_e', '=']",Eos,,,,,,,,
tt0098115.jpg,[],,,,,,,,,
tt0100211.jpg,"['jes', 'si', 'ga', 'lange']",silicon,tabun,Lange,,,,,,
tt0097179.jpg,"['>', 'notacdauiens', 'space', 'saveyour', '[', 'breath', '»']",space,breath,,,,,,,
tt0097637.jpg,"['james', 'k:9', 'jerry', 'meet', 'cops', 'town']",James,introduce,Kraut,Lee,meet,,,,
tt0098276.jpg,[],,,,,,,,,
tt0096918.jpg,[],,,,,,,,,
tt0097964.jpg,"['bavi', 'magaie', 'wheeler', 'owen', '+', 'henry', '‘', 'sactom']",Wheeler,Owen,Welles,henry,,,,,
tt0097958.jpg,[],,,,,,,,,
tt0097757.jpg,"['=', 'merwalb']",,,,,,,,,
tt0097027.jpg,"['mictaet', 'penn', 'casualties', 'war', 'cans']",fox,Penn,casualty,war,can,,,,
tt0097351.jpg,['dreams'],dream,,,,,,,,
tt0096926.jpg,[],hilarious,,,,,,,,
tt0098260.jpg,"['mckie', 'peta', 'banoer', 'foxoa']",ballad,,,,,,,,
tt0098513.jpg,"['academy', 'award', 'producer', '*', 'platoon', '”', '‘', 'edward', 'james', 'oe', 'spirit', 'ofan']",academy,award,winning,manufacturer,platoon,,,,
tt0098261.jpg,"['begleyjr', '‘', 'titan', '’', 'ye', '=', 'ci', 'al', 'ie', 'scenes', 'class', 'struggle', 'w', 'beve']",four,Agee,seven,stake,colossus,,,,
tt0096933.jpg,"['rcia', 'ken', 'tarakura', 'kate', 'capshaw']",cognizance,,,,,,,,
tt0098659.jpg,[],,,,,,,,,
tt0097967.jpg,[],,,,,,,,,
tt0097733.jpg,[],,,,,,,,,
tt0098158.jpg,[],,,,,,,,,
tt0097243.jpg,[],,,,,,,,,
